cg1	cg2	cg3	cg4	cg5	cg6	cg7	cg8	cg9	cg10	cg11	cg12	cg13	cg14	cg15	cg16	cg17	cg18	cg19	cg20	cg21	cg22	cg23	cg24	cg25	cg26	cg27	cg28	cg29	cg30	cg31	cg32	cg33	cg34	cg35	cg36	cg37	cg38	cg39	cg40	cg41	cg42	cg43	cg44	cg45	cg46	cg47	cg48	cg49	cg50	cg51	cg52	cg53	cg54	cg55	cg56	cg57	cg58	cg59	cg60	cg61	cg62	cg63	cg64	cg65	cg66	cg67	cg68	cg69	cg70	cg71	cg72	cg73	cg74	cg75	cg76	cg77	cg78	cg79	cg80	cg81	cg82	cg83	cg84	cg85	cg86	cg87	cg88	cg89	cg90	cg91	cg92	cg93	cg94	cg95	cg96	cg97	cg98	cg99	cg100	cg101	cg102	cg103	cg104	cg105	cg106	cg107	cg108	cg109	cg110	cg111	cg112	cg113	cg114	cg115	cg116	cg117	cg118	cg119	cg120	cg121	cg122	cg123	cg124	cg125	cg126	cg127	cg128	cg129	cg130	cg131	cg132	cg133	cg134	cg135	cg136	cg137	cg138	cg139	cg140	cg141	cg142	cg143	cg144	cg145	cg146	cg147	cg148	cg149	cg150	cg151	cg152	cg153	cg154	cg155	cg156	cg157	cg158	cg159	cg160	cg161	cg162	cg163	cg164	cg165	cg166	cg167	cg168	cg169	cg170	cg171	cg172	cg173	cg174	cg175	cg176	cg177	cg178	cg179	cg180	cg181	cg182	cg183	cg184	cg185	cg186	cg187	cg188	cg189	cg190	cg191	cg192	cg193	cg194	cg195	cg196	cg197	cg198	cg199	cg200
0.8278086	0.3442116	0.8163978	0.912118	0.2353845	0.04891049	0.6805966	0.9094231	0.7957481	0.8493798	0.09598276	0.05811912	0.8504053	0.8660942	0.9450626	0.9043173	0.6299437	0.09595432	0.9131113	0.9226338	0.8419811	0.9236953	0.6738278	0.8492699	0.4023211	0.8919742	0.2919419	0.853467	0.232959	0.84152103	0.1083186	0.04342567	0.06273154	0.07975696	0.7893566	0.8616212	0.7978464	0.0553695	0.8465753	0.03619989	0.9174896	0.8534324	0.3049935	0.7873029	0.06521168	0.8102465	0.6701587	0.03774378	0.08002316	0.567654	0.07968883	0.1334685	0.8332038	0.8886754	0.5657568	0.2433396	0.4926879	0.9866046	0.9061413	0.9768995	0.932716	0.9418414	0.7649304	0.719053	0.8463971	0.8086144	0.6262732	0.9092268	0.0174216	0.7850444	0.7484572	0.7931057	0.8998539	0.8893195	0.8856193	0.8782915	0.8945413	0.09176763	0.123461	0.443107	0.8421702	0.102566	0.09569068	0.04395382	0.1522206	0.1156277	0.120893	0.988418	0.9174937	0.0678446	0.02585049	0.04112354	0.8965183	0.1081333	0.05980643	0.07110393	0.7589527	0.9466057	0.7467034	0.06949382	0.09935387	0.04494382	0.5398945	0.1200728	0.9692384	0.8054779	0.955202	0.9003879	0.02444406	0.8870668	0.8926813	0.01695406	0.8804002	0.919739	0.9479274	0.1863714	0.6462924	0.9261661	0.8151662	0.03314484	0.05155981	0.9392121	0.5403244	0.2727099	0.8515339	0.8636248	0.1051658	0.6893195	0.09358886	0.8555504	0.1460168	0.8543237	0.9063709	0.07033001	0.9101645	0.8500119	0.08515982	0.894792	0.3162327	0.5590794	0.08363143	0.0260603	0.9397306	0.4525799	0.754431	0.9210694	0.6635479	0.0574359	0.07084196	0.8507607	0.1514139	0.8693514	0.6728207	0.9267421	0.03845073	0.8361062	0.9384953	0.8817896	0.8569782	0.866286	0.8148901	0.4110876	0.02029589	0.7691062	0.9156908	0.8530107	0.6300027	0.7148638	0.8713416	0.04859133	0.05629418	0.7450487	0.05579096	0.07955967	0.961912	0.136041	0.8591842	0.8497921	0.05934148	0.08618922	0.4240714	0.08681509	0.1657589	0.3021286	0.8518971	0.2175122	0.1225843	0.03243272	0.3683692	0.7107703	0.1524166	0.9354939	0.8563203	0.8865296	0.9593121	0.8339785	0.1234456	0.5271028	0.7822444	0.8907686
0.861298	0.3538012	0.7891219	0.9077045	0.1985473	0.06521558	0.7854558	0.9168448	0.7999344	0.8481234	0.09204507	0.06100094	0.8620074	0.9027324	0.95381	0.8123145	0.4264687	0.07819702	0.9251139	0.9300534	0.8127754	0.900701	0.6060982	0.8317362	0.3757578	0.8777832	0.1612336	0.83209	0.1569159	0.8422101	0.08533825	0.06017613	0.05131587	0.07808565	0.8297306	0.8452396	0.8597383	0.0816613	0.8738899	0.04198211	0.9447778	0.8505872	0.2809971	0.6525847	0.08471999	0.7545859	0.5810512	0.03465572	0.07734454	0.3532364	0.08103551	0.1463577	0.8353855	0.8764486	0.5328811	0.2037088	0.2087627	0.9783431	0.9232	0.9773771	0.9359758	0.9543001	0.764084	0.6491388	0.8058112	0.8653638	0.6354194	0.9274085	0.01830621	0.6980476	0.7248437	0.8194083	0.905315	0.9088668	0.8615077	0.8289183	0.8770996	0.09185728	0.1600965	0.4412779	0.8427641	0.1016677	0.07059886	0.05801558	0.1331099	0.1152079	0.1285274	0.9829777	0.9238592	0.07350722	0.04951608	0.05319149	0.9073909	0.09882006	0.06800984	0.06527169	0.6944023	0.9405755	0.6025777	0.07537724	0.09840398	0.04938852	0.436442	0.1095865	0.9338793	0.7953648	0.9565476	0.8757898	0.02730278	0.8356207	0.9028069	0.01414863	0.8701627	0.8769038	0.9445329	0.1073907	0.4070078	0.9234537	0.7739097	0.05441384	0.03065612	0.954901	0.3597586	0.1628796	0.8470051	0.8700569	0.1206101	0.6697893	0.06080713	0.8706779	0.09803476	0.8875999	0.889838	0.07349858	0.9014872	0.8762642	0.08468023	0.8827733	0.1601548	0.4882672	0.08941009	0.03314683	0.9109948	0.7352906	0.7342563	0.9080791	0.71984	0.07082664	0.07463768	0.8634992	0.1386833	0.8554816	0.537061	0.9063314	0.04229794	0.8498709	0.9400455	0.8426899	0.8518932	0.8764622	0.7807251	0.4866974	0.02092266	0.6883666	0.9101515	0.816248	0.4725629	0.6565069	0.8443272	0.04802549	0.05189782	0.7075717	0.06352143	0.077345	0.957035	0.1152043	0.8175257	0.8202912	0.05934165	0.0701787	0.2303737	0.08050848	0.1614892	0.2249504	0.851895	0.1921708	0.1070308	0.04363523	0.4381464	0.6680101	0.2240201	0.9391974	0.8498582	0.860989	0.9653345	0.6722483	0.0762965	0.2096301	0.8091573	0.845057
0.8452786	0.3969187	0.8328724	0.9179308	0.2111284	0.1071134	0.6739153	0.9319204	0.8473378	0.8747249	0.1562008	0.1024291	0.8830645	0.8988449	0.9330914	0.7756684	0.8757767	0.05715038	0.8847416	0.9394628	0.8906048	0.9172195	0.7489019	0.8789764	0.4208864	0.9237253	0.5134609	0.8891294	0.2364266	0.8642935	0.08849172	0.08854668	0.05971897	0.04966123	0.7958627	0.8705255	0.776583	0.09239379	0.8497368	0.08231421	0.846297	0.8787783	0.2419474	0.6751645	0.1009044	0.7894311	0.8500728	0.03795285	0.09754098	0.8468754	0.1007922	0.182679	0.8667573	0.9098697	0.610401	0.2071146	0.7015379	0.9634419	0.9340623	0.9658294	0.9380255	0.9205304	0.8142502	0.7672414	0.8928221	0.7930616	0.7701821	0.9386579	0.03687213	0.8187307	0.7469997	0.8883635	0.9377301	0.9239298	0.8202523	0.9048892	0.9065501	0.1172532	0.2042747	0.3550688	0.8533232	0.1343878	0.1821969	0.1071184	0.2084266	0.1410603	0.1782932	0.9800342	0.9312943	0.1138972	0.02081488	0.05310891	0.9404873	0.1919366	0.0879643	0.1170237	0.8055739	0.8640646	0.6813686	0.1055854	0.1504363	0.1175735	0.7922554	0.2280814	0.973591	0.7908	0.9427369	0.9408414	0.01382034	0.8701242	0.8728539	0.0167069	0.9012485	0.9381658	0.9166974	0.2651584	0.90488	0.9381039	0.8971445	0.04020604	0.05713664	0.9535273	0.5750312	0.5655648	0.8914618	0.9193194	0.193089	0.7853169	0.2188075	0.8554868	0.2336426	0.8854334	0.9064064	0.1110709	0.9187203	0.8872445	0.09745845	0.9073732	0.3666097	0.6437557	0.1431738	0.01280075	0.9108245	0.2502735	0.7897481	0.9275993	0.7301919	0.1643109	0.1238984	0.8571824	0.2158142	0.8681892	0.8507009	0.9146785	0.02897209	0.9148839	0.8593212	0.9061583	0.894694	0.8746333	0.837024	0.3923694	0.02187997	0.8579879	0.929261	0.8240998	0.6746039	0.7568415	0.8756319	0.03636543	0.08060972	0.7908509	0.06220222	0.05658106	0.9523706	0.2276078	0.8994007	0.8633429	0.03687791	0.1461057	0.5760899	0.1497391	0.2812965	0.4743613	0.9072438	0.3455273	0.2660218	0.03794221	0.4065421	0.7867588	0.1607499	0.9471747	0.8910013	0.8738069	0.9369748	0.6433887	0.2116379	0.7522346	0.7979769	0.8076923
0.8044224	0.3391757	0.834251	0.9133491	0.2443236	0.07444668	0.6412016	0.9256474	0.8249921	0.8660843	0.1154585	0.06869878	0.8828115	0.8235849	0.9384599	0.905142	0.730342	0.07157863	0.9106542	0.9359486	0.8529191	0.8838431	0.7593858	0.8744057	0.4694164	0.9025077	0.3865652	0.8923786	0.2296018	0.8401286	0.09455045	0.06946318	0.06731727	0.06369749	0.778596	0.8575578	0.765224	0.09665779	0.8075946	0.05623116	0.8395519	0.8478897	0.2986337	0.6516679	0.09389672	0.8443284	0.8601956	0.02581963	0.07130682	0.83571	0.09352744	0.1645684	0.8143957	0.9080404	0.6285565	0.2573067	0.6477486	0.988202	0.9351552	0.978339344	0.9420541	0.9121537	0.7311327	0.6737178	0.8915738	0.757058	0.6739187	0.9118922	0.01288635	0.7391521	0.7641003	0.8449553	0.9291373	0.919985	0.9063684	0.8949511	0.8926067	0.1089785	0.1802634	0.4447667	0.8479468	0.1359481	0.1287588	0.04875464	0.1801957	0.1377097	0.1542235	0.9885774	0.9152079	0.06620839	0.01922201	0.05012833	0.9118838	0.1104104	0.07813983	0.07145616	0.8250187	0.9339845	0.6927723	0.06230232	0.1312033	0.02744329	0.7410184	0.1799983	0.9372138	0.8195982	0.9728174	0.9328972	0.01092082	0.8948442	0.8650984	0.006453439	0.8629113	0.917024	0.9425411	0.232034	0.8358341	0.9368767	0.8675196	0.03230543	0.04765377	0.9748055	0.5778862	0.5380819	0.8589207	0.892446	0.1379847	0.819181	0.152973	0.839343	0.2424165	0.847429	0.8600923	0.07174161	0.9278557	0.8447966	0.09286689	0.9393649	0.29229	0.579456	0.0929587	0.01425747	0.9115657	0.1146878	0.7937945	0.9068755	0.6472111	0.07556936	0.09497597	0.8187931	0.1655886	0.8462978	0.7124209	0.9378732	0.02924845	0.8749146	0.9354042	0.8946329	0.8941419	0.8570922	0.8187587	0.4285201	0.01662194	0.8444309	0.9115146	0.809379	0.708035	0.7604243	0.8808617	0.03698732	0.05585159	0.7696769	0.07243362	0.1118735	0.9601783	0.1780643	0.8686575	0.8391727	0.03390323	0.08856644	0.5737335	0.1400782	0.2145791	0.249745	0.8593434	0.3518404	0.2283784	0.06076854	0.3873641	0.6845035	0.1434346	0.9398832	0.8541843	0.9134681	0.9514353	0.6549743	0.1456188	0.728743	0.7927943	0.8797877
0.7768728	0.3949273	0.8059932	0.9034764	0.3004608	0.06644849	0.5978774	0.9147877	0.8164277	0.8694933	0.1028496	0.06384875	0.8080161	0.9296264	0.9416667	0.8745127	0.8211737	0.06766326	0.9305695	0.9358801	0.8497122	0.8883227	0.7445447	0.8707166	0.4587994	0.8902025	0.3594416	0.8564848	0.3565029	0.8158578	0.1000788	0.0595443	0.0675027	0.074149	0.7652976	0.8729862	0.7191011	0.06015564	0.7635769	0.04915222	0.8576829	0.8079307	0.2663969	0.7594021	0.07298525	0.8597227	0.8234004	0.05372602	0.09904271	0.8323521	0.07261862	0.1169875	0.8037205	0.9064713	0.5827508	0.2666345	0.6845382	0.9824604	0.9317955	0.9728488	0.9474442	0.9560646	0.7168479	0.5880303	0.8802453	0.7261434	0.6891881	0.8959017	0.0261233	0.7171934	0.7628556	0.8484036	0.9257927	0.9159182	0.8509961	0.9010448	0.8955583	0.1016798	0.1537597	0.4628961	0.8556552	0.08461653	0.1596151	0.06305859	0.1910766	0.1562145	0.1275025	0.988141	0.9195286	0.06512905	0.0351066	0.0572855	0.8901315	0.1210439	0.06622699	0.09068105	0.8085636	0.9749656	0.7124681	0.07488987	0.1279115	0.01631192	0.7184269	0.1537059	0.9786843	0.7875282	0.9592921	0.90248	0.01813511	0.8776596	0.8685334	0.01248995	0.8256165	0.9168152	0.9157472	0.2434024	0.8506697	0.944359	0.8669052	0.0386608	0.0489521	0.9591235	0.5827658	0.4101456	0.8557171	0.8798645	0.1341926	0.7242416	0.1016986	0.8641684	0.219866	0.8561432	0.9256582	0.07200199	0.897044	0.8410606	0.08511465	0.9315535	0.3636781	0.5126507	0.07690947	0.01807342	0.898841	0.1768868	0.7683337	0.9210721	0.6974984	0.08576605	0.08134407	0.7926577	0.1668727	0.8158132	0.6938209	0.9258652	0.03353046	0.8361394	0.9308003	0.8681766	0.8945746	0.8555079	0.8070499	0.5126158	0.01802708	0.8375458	0.9009189	0.8171465	0.6913895	0.7603782	0.8921933	0.03446314	0.05321917	0.7765568	0.05956799	0.09965499	0.9306867	0.2118867	0.8451735	0.8187263	0.05996132	0.07195456	0.6149117	0.1471909	0.2209345	0.2848575	0.8644702	0.2629023	0.2012728	0.0711311	0.4231332	0.6814485	0.1498333	0.9430966	0.8524223	0.8941286	0.9725633	0.7740917	0.1611783	0.6913588	0.7528079	0.7339554
0.8025621	0.3770773	0.776774	0.9043138	0.2954262	0.05664079	0.6664823	0.9205304	0.784449	0.8515964	0.1006027	0.0661902	0.8382131	0.8393735	0.9321872	0.8366688	0.5166225	0.08173785	0.9326013	0.9343295	0.8229128	0.861461	0.7034776	0.8397298	0.4405668	0.8775663	0.2876336	0.8461984	0.2424158	0.8114476	0.09699727	0.05358233	0.05342647	0.06876833	0.7394975	0.8154066	0.7880803	0.05622816	0.783191	0.04208029	0.8404384	0.8323166	0.2991845	0.721833	0.07884388	0.8114969	0.7129936	0.04034907	0.06088778	0.622938	0.08139646	0.1182975	0.7941986	0.8838729	0.5427256	0.2677814	0.5633172	0.9861627	0.9370191	0.9736601	0.9414992	0.9384994	0.6824033	0.6616364	0.85331	0.7568843	0.6618825	0.9124326	0.01922134	0.7401199	0.7010738	0.8096567	0.9176242	0.9171503	0.8719538	0.8671296	0.8941793	0.07516125	0.1342167	0.508922	0.8572743	0.08794978	0.1227945	0.05076652	0.1768253	0.1245944	0.1244827	0.9840503	0.9068871	0.07421742	0.03057873	0.06311718	0.8936944	0.1157551	0.06862936	0.09011137	0.7615222	0.9554641	0.651742	0.07846615	0.1242499	0.03327452	0.5917783	0.1368382	0.926657	0.8115886	0.9669407	0.9026403	0.03294938	0.8727047	0.8899698	0.01344766	0.837879	0.9075089	0.9301809	0.207225	0.6349218	0.9444783	0.8173567	0.04040939	0.04740664	0.9475822	0.4360536	0.3640247	0.8443114	0.8761138	0.1365837	0.713286	0.07814581	0.8548434	0.1777885	0.8402883	0.8778536	0.07000409	0.9204773	0.8287483	0.09796658	0.8949245	0.2941849	0.4963518	0.07901619	0.02245789	0.8987854	0.5050198	0.7670336	0.911202	0.6609592	0.06929608	0.09460083	0.7939992	0.178003	0.8099819	0.5131019	0.9011328	0.04139639	0.8544528	0.9025926	0.8631063	0.8548564	0.8592141	0.7618608	0.6022685	0.03213251	0.8044598	0.9037375	0.7745619	0.6461576	0.6990041	0.842374	0.05602707	0.05303619	0.7150214	0.06430302	0.1042322	0.9436555	0.2119577	0.8483767	0.8075056	0.05949808	0.08084247	0.4905858	0.1218764	0.1968119	0.2318024	0.8485084	0.2458253	0.1525969	0.09256198	0.3918164	0.6662568	0.184242	0.9334396	0.849134	0.8845101	0.9377659	0.716992	0.1230068	0.5826093	0.7904372	0.8765895
0.822737	0.3898799	0.7902039	0.9195626	0.2230057	0.05111907	0.747809	0.9080055	0.8286194	0.8495298	0.1015513	0.05669291	0.8588976	0.8536752	0.9188685	0.8492142	0.6625693	0.05827221	0.9000268	0.9372475	0.839545	0.8860341	0.6906359	0.8459898	0.4147767	0.8815327	0.2848518	0.8548852	0.1813353	0.8273805	0.1103671	0.05567048	0.07800211	0.07910832	0.7860687	0.889713	0.8478807	0.07307754	0.8753597	0.04186834	0.8870367	0.8574996	0.2797562	0.6068966	0.07969897	0.8315769	0.7821894	0.04132012	0.06706958	0.7158446	0.08651371	0.1726278	0.8688167	0.8840325	0.5121456	0.2254191	0.5067847	0.9847531	0.9426011	0.9790261	0.9179511	0.9513747	0.7333819	0.6582186	0.8695579	0.8039122	0.6741228	0.9095851	0.03741676	0.7543129	0.7017235	0.8377708	0.915626	0.8932342	0.8944814	0.8843378	0.8822544	0.1058615	0.1630812	0.3634076	0.8551841	0.1001691	0.1230851	0.07108767	0.1661422	0.1336211	0.1376291	0.9855272	0.9199755	0.05835374	0.04410651	0.05631699	0.8868182	0.1111256	0.06471622	0.08442934	0.7642118	0.930627	0.7839879	0.08023746	0.109466	0.07909419	0.6527349	0.1485673	0.8854314	0.8372093	0.9615175	0.8977989	0.01806382	0.8644481	0.8998353	0.01652439	0.8793793	0.9185285	0.9163297	0.2350769	0.7805129	0.9180611	0.8244733	0.02689359	0.05705194	0.9489296	0.4995052	0.3735035	0.857406	0.8765296	0.1095219	0.8098292	0.1264862	0.8582621	0.2180602	0.8693498	0.8903226	0.0686772	0.9174914	0.8698034	0.08402865	0.884486	0.2564844	0.4690305	0.08216721	0.02139037	0.9068332	0.3556592	0.7355767	0.9106628	0.6918591	0.09148551	0.09467304	0.8579154	0.132939	0.8364166	0.6384931	0.9192159	0.0488977	0.8768191	0.9129255	0.8614326	0.8674809	0.8652376	0.7957245	0.5067136	0.01905634	0.8232385	0.9044378	0.8229222	0.5564034	0.729925	0.8649155	0.04548782	0.04841519	0.7589962	0.05923851	0.08487021	0.9558714	0.1690588	0.8549226	0.798163	0.0606477	0.07936686	0.4693047	0.1053253	0.1876939	0.197055	0.8639741	0.189216	0.1819064	0.03850535	0.3710148	0.6363983	0.1988633	0.9268054	0.8445836	0.8683424	0.9621611	0.5131549	0.1391523	0.563976	0.774881	0.9042786
0.8015594	0.4178744	0.798786	0.929839	0.2265261	0.08442355	0.7479062	0.8752681	0.8070468	0.8332016	0.1213334	0.07706856	0.7667261	0.8793958	0.816695	0.8113843	0.8515012	0.1135154	0.6143039	0.926528	0.8462078	0.8871264	0.7621612	0.8672485	0.4386802	0.8726054	0.3322096	0.8506039	0.2922451	0.862086	0.08169506	0.04948522	0.06684206	0.06870504	0.7657592	0.8029486	0.7207358	0.09100974	0.7684869	0.05196451	0.9085511	0.8541779	0.2322128	0.6530481	0.09356533	0.867183	0.8099467	0.06405909	0.08778143	0.6778974	0.1012526	0.158531	0.7723191	0.8936091	0.5255516	0.2006405	0.5984411	0.9651566	0.8484614	0.9567119	0.9134324	0.9189255	0.7184924	0.6500509	0.8831298	0.7252322	0.7249628	0.8550835	0.06986066	0.8111645	0.6993364	0.8422701	0.9176689	0.8871951	0.7269595	0.8740687	0.8671921	0.1139789	0.150599	0.468575	0.8666121	0.09900022	0.09589905	0.2801437	0.1521824	0.1180859	0.1282297	0.981106	0.8881605	0.09735537	0.03630697	0.0419292	0.882695	0.1280983	0.06305814	0.09565929	0.7544557	0.8978792	0.7632858	0.0927762	0.1152776	0.1275641	0.7211165	0.1596038	0.9208902	0.6205882	0.9664851	0.8955892	0.02524949	0.8197853	0.7937843	0.01616646	0.899498	0.9258823	0.8883288	0.2649792	0.799277	0.8447059	0.8727151	0.03217197	0.04490461	0.9619399	0.5426759	0.455595	0.869407	0.8818598	0.1205995	0.8037389	0.107207	0.8732085	0.2499743	0.8674437	0.775351	0.08306624	0.8983728	0.8018244	0.1037285	0.8571759	0.2773318	0.5347678	0.08978727	0.02230516	0.8399181	0.3226148	0.7488168	0.8592506	0.6657618	0.1165981	0.1087781	0.8336906	0.1339815	0.8282273	0.6116208	0.8193647	0.04487226	0.7890331	0.6816633	0.8702028	0.8831353	0.8682694	0.8214567	0.4471307	0.03932064	0.8267657	0.8869022	0.8294531	0.6914664	0.7203855	0.8400822	0.02933254	0.06027456	0.8044265	0.08243895	0.06668078	0.9524635	0.2199617	0.8685217	0.8074414	0.0417302	0.0924615	0.5141429	0.1204375	0.1804076	0.2439041	0.8556876	0.2734595	0.229931	0.06213158	0.4489132	0.741438	0.1729708	0.9222513	0.8566419	0.8635035	0.9325762	0.5627891	0.1635581	0.6047458	0.8127832	0.9067796
0.8252613	0.4004787	0.8046533	0.9250747	0.285195	0.05117366	0.6665152	0.9173651	0.815838	0.8652309	0.1051094	0.05623265	0.8830979	0.8777093	0.9330656	0.904	0.8423209	0.04960934	0.9215448	0.9545295	0.8578816	0.9082537	0.7148129	0.8720011	0.4556629	0.905158	0.3456134	0.8835087	0.3378004	0.8377987	0.0980553	0.05724994	0.0867197	0.05973278	0.794093	0.8991614	0.7794378	0.05487465	0.8547952	0.03264838	0.8951674	0.8510793	0.2639256	0.6509269	0.08672412	0.8913606	0.8017651	0.04547803	0.05956113	0.7602144	0.07012714	0.1600167	0.8633136	0.8975238	0.5769643	0.3132815	0.624982	0.9846503	0.9437407	0.9725579	0.935634	0.9636666	0.7004052	0.6739985	0.883227	0.7971682	0.6817706	0.9069479	0.00777623	0.7117381	0.758324	0.8713719	0.9379334	0.9279432	0.8404823	0.9089211	0.8931089	0.1068815	0.1617176	0.4995008	0.8636314	0.09057938	0.149713	0.06571087	0.2185508	0.1292525	0.1282429	0.9885904	0.9262787	0.06253333	0.0170289	0.06798341	0.9053283	0.140303	0.06089253	0.1003185	0.7738814	0.9577364	0.8075131	0.07569848	0.1047417	0.048184764	0.7224199	0.1769481	0.9763759	0.8612872	0.9700081	0.9070632	0.01167027	0.9055637	0.8601025	0.0115283	0.8737282	0.9004053	0.9331396	0.2121127	0.8028626	0.9272444	0.8624709	0.03278908	0.03758575	0.9742911	0.5326721	0.3371568	0.8659635	0.8707431	0.1529626	0.7553782	0.1302857	0.8626585	0.2276443	0.8483278	0.845576	0.05580726	0.9394091	0.8423021	0.08123399	0.895502	0.3139848	0.505613	0.05997923	0.01750818	0.9186304	0.2588266	0.7542091	0.9295467	0.7470948	0.09992836	0.07758243	0.8571222	0.1592348	0.8349796	0.6971545	0.9320918	0.0223613	0.8830084	0.9255297	0.9013976	0.880385	0.8741127	0.8141459	0.6101922	0.01318413	0.8202232	0.9170219	0.8080536	0.6707784	0.7160994	0.8628291	0.04634785	0.05054599	0.7713103	0.06889196	0.08413252	0.9621395	0.1928699	0.8663167	0.848798	0.04034082	0.06852372	0.5667244	0.1170213	0.2450935	0.2642699	0.8916192	0.2930105	0.1910873	0.0937931	0.3880407	0.7241437	0.1664875	0.9508213	0.8626546	0.9016416	0.9589392	0.6453456	0.1416926	0.6931289	0.8100581	0.9491614
0.8034222	0.3779289	0.7389231	0.9024286	0.298331	0.08026244	0.7258806	0.8866826	0.8432139	0.7942262	0.1001978	0.08672863	0.8828769	0.7961568	0.9212552	0.7605414	0.6245571	0.09112864	0.8150021	0.9304073	0.8334078	0.8910489	0.7310989	0.8316582	0.4269796	0.8570396	0.3568593	0.8291527	0.3132206	0.840358	0.09044001	0.08010635	0.08479355	0.06721742	0.7489854	0.8225735	0.7417971	0.09003787	0.8195599	0.05860913	0.9131214	0.8164467	0.2864228	0.7071555	0.1101571	0.8101609	0.8726415	0.03945347	0.07885118	0.8930486	0.06469394	0.18278	0.7953488	0.889333	0.6065795	0.2282178	0.6200997	0.9490418	0.9017459	0.9623871	0.933718	0.901402	0.8012027	0.6636414	0.8546135	0.6746538	0.6754769	0.9057779	0.03015873	0.7608659	0.7761744	0.8628225	0.9047322	0.9000267	0.7644555	0.8513214	0.8650296	0.1300306	0.1743252	0.3591258	0.8288472	0.1206711	0.1295849	0.06312292	0.1717311	0.1529635	0.1675693	0.9707277	0.884018	0.09547872	0.0249735	0.04780877	0.8919454	0.1671744	0.06604388	0.108047	0.765484	0.8397626	0.7703739	0.08630282	0.1638602	0.08078101	0.6958755	0.1698078	0.9821014	0.7838073	0.9637219	0.8888747	0.01277159	0.7989268	0.8109049	0.01119705	0.8176094	0.8973887	0.8720819	0.2579295	0.8469972	0.8719411	0.8283199	0.04360216	0.03831394	0.9606694	0.5266286	0.4599392	0.8425952	0.8773577	0.1182229	0.7435452	0.1503661	0.8274357	0.2159995	0.8483918	0.7673389	0.1127514	0.8948796	0.9085909	0.1032238	0.8699643	0.3155661	0.5379755	0.09921466	0.02681712	0.8746779	0.1533726	0.724374	0.8915052	0.6864241	0.1038411	0.1052263	0.8210125	0.1558376	0.7971463	0.6890098	0.8902143	0.03837147	0.8077388	0.8771343	0.8260869	0.8432329	0.8553662	0.746327	0.5779278	0.03143642	0.8386642	0.8897565	0.811499	0.6387655	0.7171463	0.770318	0.04732329	0.07051773	0.7501319	0.05694132	0.08323345	0.9392097	0.1070857	0.8579208	0.8209182	0.05062075	0.1159618	0.5159048	0.1297657	0.2422217	0.2852329	0.8598165	0.3184275	0.2572145	0.05600425	0.3873164	0.7028538	0.1601624	0.9289565	0.8188947	0.8493813	0.9497506	0.7582052	0.1403696	0.6336424	0.7752049	0.8739771
0.8387032	0.3210097	0.8084772	0.9186794	0.276086	0.056914	0.7053267	0.8991773	0.8399369	0.8350989	0.1007113	0.06137152	0.8361833	0.8796631	0.9379441	0.8695084	0.5628088	0.04249783	0.925646	0.9463468	0.87351	0.9093377	0.7272345	0.8589368	0.4145108	0.9025469	0.3341819	0.8813938	0.3089035	0.8366356	0.0770544	0.05812566	0.06571688	0.070522	0.7680911	0.8544097	0.7879431	0.06074968	0.8495294	0.04368806	0.893892	0.8431802	0.2588804	0.7014652	0.07778419	0.8540229	0.8053032	0.04373043	0.08075435	0.7338371	0.0760789	0.1411492	0.8496264	0.8948345	0.5831673	0.2813302	0.6551191	0.9690614	0.9298781	0.9699196	0.9515733	0.9489723	0.7419453	0.6153968	0.8733091	0.781982	0.700036	0.8789063	0.02213767	0.7214161	0.6663212	0.828371	0.9223716	0.9270868	0.8234875	0.9011084	0.8956837	0.1057929	0.1430147	0.4085322	0.8663248	0.09228256	0.1138583	0.05293738	0.1502461	0.1979068	0.1524788	0.9834613	0.9170489	0.05947361	0.0221011	0.06146459	0.8931012	0.1190838	0.05562894	0.08582683	0.791734	0.9235559	0.6332576	0.07940574	0.1189492	0.04591689	0.6750897	0.147635	0.9838033	0.8350086	0.9471126	0.9158894	0.01734499	0.8675656	0.8449749	0.01521067	0.8897935	0.9221179	0.9426346	0.2348335	0.7815647	0.9206083	0.8596122	0.03283699	0.03186413	0.9686099	0.5365767	0.3462576	0.8903785	0.8823529	0.1203682	0.7761359	0.1241192	0.8859902	0.2171621	0.8616381	0.867681	0.06086492	0.9129091	0.8666667	0.0724048	0.8623363	0.2616216	0.5675625	0.07888147	0.01567484	0.8997103	0.3145387	0.7564691	0.9169559	0.7058637	0.09585574	0.1025755	0.8562992	0.1504251	0.8530573	0.8336537	0.9216364	0.03691224	0.8702045	0.8857539	0.8994334	0.8716375	0.8908669	0.8133618	0.5157894	0.02092352	0.8601754	0.9065988	0.8275262	0.6597669	0.7647859	0.84076	0.04358076	0.04678204	0.774112	0.05274475	0.09491225	0.9591527	0.2235358	0.8826395	0.8712634	0.06300411	0.06988986	0.5838389	0.1225964	0.2316046	0.2691166	0.8849875	0.242328	0.157587	0.04411075	0.4372902	0.7712264	0.1496535	0.9466219	0.8778	0.901563	0.9652677	0.7228702	0.1612841	0.6493692	0.7877743	0.8529957
